#decoy score
complex.8514.pdb 925.1741
complex.8515.pdb 925.1727
complex.8516.pdb 925.1602
complex.8517.pdb 925.1517
complex.8518.pdb 925.1368
complex.8519.pdb 925.1216
complex.8520.pdb 925.0846
complex.8521.pdb 925.0009
complex.8522.pdb 924.9944
complex.8523.pdb 924.9708
complex.8524.pdb 924.9103
complex.8525.pdb 924.8896
complex.8526.pdb 924.8829
complex.8527.pdb 924.8467
complex.8528.pdb 924.8444
complex.8529.pdb 924.8443
complex.8530.pdb 924.8361
complex.8531.pdb 924.8262
complex.8532.pdb 924.7861
complex.8533.pdb 924.7809
complex.8534.pdb 924.7782
complex.8535.pdb 924.7635
complex.8536.pdb 924.7406
complex.8537.pdb 924.6912
complex.8538.pdb 924.6599
complex.8539.pdb 924.6401
complex.8540.pdb 924.6385
complex.8541.pdb 924.5695
complex.8542.pdb 924.5596
complex.8543.pdb 924.5573
complex.8544.pdb 924.5477
complex.8545.pdb 924.5457
complex.8546.pdb 924.5273
complex.8547.pdb 924.5200
complex.8548.pdb 924.5076
complex.8549.pdb 924.4739
complex.8550.pdb 924.4665
complex.8551.pdb 924.4022
complex.8552.pdb 924.3633
complex.8553.pdb 924.3625
complex.8554.pdb 924.3593
complex.8555.pdb 924.3136
complex.8556.pdb 924.3059
complex.8557.pdb 924.2777
complex.8558.pdb 924.2504
complex.8559.pdb 924.2076
complex.8560.pdb 924.1876
complex.8561.pdb 924.1381
complex.8562.pdb 924.1290
complex.8563.pdb 924.1290
complex.8564.pdb 924.1268
complex.8565.pdb 924.1125
complex.8566.pdb 924.1011
complex.8567.pdb 924.0867
complex.8568.pdb 924.0845
complex.8569.pdb 924.0787
complex.8570.pdb 924.0522
complex.8571.pdb 924.0496
complex.8572.pdb 923.9940
complex.8573.pdb 923.9767
complex.8574.pdb 923.9746
complex.8575.pdb 923.9735
complex.8576.pdb 923.9617
complex.8577.pdb 923.9471
complex.8578.pdb 923.8999
complex.8579.pdb 923.8822
complex.8580.pdb 923.8524
complex.8581.pdb 923.8510
complex.8582.pdb 923.8384
complex.8583.pdb 923.8304
complex.8584.pdb 923.8271
complex.8585.pdb 923.8115
complex.8586.pdb 923.8018
complex.8587.pdb 923.7618
complex.8588.pdb 923.7321
complex.8589.pdb 923.7270
complex.8590.pdb 923.7104
complex.8591.pdb 923.7088
complex.8592.pdb 923.6753
complex.8593.pdb 923.6501
complex.8594.pdb 923.6147
complex.8595.pdb 923.5745
complex.8596.pdb 923.5624
complex.8597.pdb 923.5300
complex.8598.pdb 923.5275
complex.8599.pdb 923.5266
complex.8600.pdb 923.5237
complex.8601.pdb 923.5140
complex.8602.pdb 923.5089
complex.8603.pdb 923.5021
complex.8604.pdb 923.4995
complex.8605.pdb 923.4858
complex.8606.pdb 923.4796
complex.8607.pdb 923.4643
complex.8608.pdb 923.4559
complex.8609.pdb 923.4406
complex.8610.pdb 923.4380
complex.8611.pdb 923.4078
complex.8612.pdb 923.4067
complex.8613.pdb 923.3976
complex.8614.pdb 923.3885
complex.8615.pdb 923.3666
complex.8616.pdb 923.3647
complex.8617.pdb 923.3602
complex.8618.pdb 923.3438
complex.8619.pdb 923.3435
complex.8620.pdb 923.3430
complex.8621.pdb 923.3342
complex.8622.pdb 923.3271
complex.8623.pdb 923.3080
complex.8624.pdb 923.2744
complex.8625.pdb 923.2548
complex.8626.pdb 923.2379
complex.8627.pdb 923.2279
complex.8628.pdb 923.2277
complex.8629.pdb 923.2046
complex.8630.pdb 923.1780
complex.8631.pdb 923.1625
complex.8632.pdb 923.1273
complex.8633.pdb 923.1015
complex.8634.pdb 923.0946
complex.8635.pdb 923.0527
complex.8636.pdb 923.0418
complex.8637.pdb 923.0363
complex.8638.pdb 923.0174
complex.8639.pdb 922.9834
complex.8640.pdb 922.9742
complex.8641.pdb 922.9598
complex.8642.pdb 922.9547
complex.8643.pdb 922.9454
complex.8644.pdb 922.9211
complex.8645.pdb 922.9042
complex.8646.pdb 922.8771
complex.8647.pdb 922.8292
complex.8648.pdb 922.8243
complex.8649.pdb 922.8019
complex.8650.pdb 922.7987
complex.8651.pdb 922.7853
complex.8652.pdb 922.7816
complex.8653.pdb 922.7719
complex.8654.pdb 922.7514
complex.8655.pdb 922.7502
complex.8656.pdb 922.7482
complex.8657.pdb 922.7451
complex.8658.pdb 922.7180
complex.8659.pdb 922.6946
complex.8660.pdb 922.6880
complex.8661.pdb 922.6847
complex.8662.pdb 922.6726
complex.8663.pdb 922.6532
complex.8664.pdb 922.6461
complex.8665.pdb 922.6281
complex.8666.pdb 922.6259
complex.8667.pdb 922.6164
complex.8668.pdb 922.6108
complex.8669.pdb 922.5820
complex.8670.pdb 922.5662
complex.8671.pdb 922.5214
complex.8672.pdb 922.5203
complex.8673.pdb 922.5021
complex.8674.pdb 922.5000
complex.8675.pdb 922.4865
complex.8676.pdb 922.4713
complex.8677.pdb 922.4710
complex.8678.pdb 922.4678
complex.8679.pdb 922.4621
complex.8680.pdb 922.4492
complex.8681.pdb 922.4235
complex.8682.pdb 922.3090
complex.8683.pdb 922.3021
complex.8684.pdb 922.2560
complex.8685.pdb 922.2356
complex.8686.pdb 922.2308
complex.8687.pdb 922.2274
complex.8688.pdb 922.1874
complex.8689.pdb 922.1774
complex.8690.pdb 922.1708
complex.8691.pdb 922.1154
complex.8692.pdb 922.1141
complex.8693.pdb 922.0789
complex.8694.pdb 922.0588
complex.8695.pdb 922.0309
complex.8696.pdb 922.0150
complex.8697.pdb 921.9948
complex.8698.pdb 921.9825
complex.8699.pdb 921.9640
complex.8700.pdb 921.9603
complex.8701.pdb 921.9602
complex.8702.pdb 921.9600
complex.8703.pdb 921.9593
complex.8704.pdb 921.9448
complex.8705.pdb 921.9436
complex.8706.pdb 921.9270
complex.8707.pdb 921.9257
complex.8708.pdb 921.9194
complex.8709.pdb 921.9128
complex.8710.pdb 921.9003
complex.8711.pdb 921.8737
complex.8712.pdb 921.8685
complex.8713.pdb 921.8671
complex.8714.pdb 921.8588
complex.8715.pdb 921.8342
complex.8716.pdb 921.8293
complex.8717.pdb 921.8226
complex.8718.pdb 921.8062
complex.8719.pdb 921.7875
complex.8720.pdb 921.7795
complex.8721.pdb 921.7749
complex.8722.pdb 921.7571
complex.8723.pdb 921.7534
complex.8724.pdb 921.7400
complex.8725.pdb 921.6998
complex.8726.pdb 921.6862
complex.8727.pdb 921.6835
complex.8728.pdb 921.6614
complex.8729.pdb 921.6351
complex.8730.pdb 921.6343
complex.8731.pdb 921.6036
complex.8732.pdb 921.5518
complex.8733.pdb 921.5472
complex.8734.pdb 921.5278
complex.8735.pdb 921.5149
complex.8736.pdb 921.5036
complex.8737.pdb 921.4940
complex.8738.pdb 921.4896
complex.8739.pdb 921.4850
complex.8740.pdb 921.4820
complex.8741.pdb 921.4814
complex.8742.pdb 921.4808
complex.8743.pdb 921.4799
complex.8744.pdb 921.4532
complex.8745.pdb 921.4340
complex.8746.pdb 921.3959
complex.8747.pdb 921.3890
complex.8748.pdb 921.3586
complex.8749.pdb 921.3584
complex.8750.pdb 921.3530
complex.8751.pdb 921.3408
complex.8752.pdb 921.3317
complex.8753.pdb 921.3088
complex.8754.pdb 921.3024
complex.8755.pdb 921.2950
complex.8756.pdb 921.2899
complex.8757.pdb 921.2555
complex.8758.pdb 921.2391
complex.8759.pdb 921.2368
complex.8760.pdb 921.2094
complex.8761.pdb 921.2083
complex.8762.pdb 921.1945
complex.8763.pdb 921.1927
complex.8764.pdb 921.1894
complex.8765.pdb 921.1736
complex.8766.pdb 921.1714
complex.8767.pdb 921.1641
complex.8768.pdb 921.0956
complex.8769.pdb 921.0928
complex.8770.pdb 921.0784
complex.8771.pdb 921.0759
complex.8772.pdb 921.0752
complex.8773.pdb 921.0734
complex.8774.pdb 921.0674
complex.8775.pdb 921.0441
complex.8776.pdb 921.0325
complex.8777.pdb 921.0193
complex.8778.pdb 921.0157
complex.8779.pdb 920.9865
complex.8780.pdb 920.9752
complex.8781.pdb 920.9640
complex.8782.pdb 920.9451
complex.8783.pdb 920.9425
complex.8784.pdb 920.9269
complex.8785.pdb 920.9192
complex.8786.pdb 920.9093
complex.8787.pdb 920.8496
complex.8788.pdb 920.8481
complex.8789.pdb 920.8474
complex.8790.pdb 920.8358
complex.8791.pdb 920.8256
complex.8792.pdb 920.8125
complex.8793.pdb 920.7986
complex.8794.pdb 920.7974
complex.8795.pdb 920.7332
complex.8796.pdb 920.7330
complex.8797.pdb 920.7279
complex.8798.pdb 920.7234
complex.8799.pdb 920.6911
complex.8800.pdb 920.6680
complex.8801.pdb 920.6606
complex.8802.pdb 920.6598
complex.8803.pdb 920.6565
complex.8804.pdb 920.6563
complex.8805.pdb 920.6027
complex.8806.pdb 920.5979
complex.8807.pdb 920.5787
complex.8808.pdb 920.5720
complex.8809.pdb 920.5648
complex.8810.pdb 920.5430
complex.8811.pdb 920.5349
complex.8812.pdb 920.5250
complex.8813.pdb 920.5168
complex.8814.pdb 920.5075
complex.8815.pdb 920.4869
complex.8816.pdb 920.4579
complex.8817.pdb 920.4406
complex.8818.pdb 920.4379
complex.8819.pdb 920.4206
complex.8820.pdb 920.3812
complex.8821.pdb 920.3587
complex.8822.pdb 920.3560
complex.8823.pdb 920.3429
complex.8824.pdb 920.3427
complex.8825.pdb 920.3387
complex.8826.pdb 920.3375
complex.8827.pdb 920.3251
complex.8828.pdb 920.3019
complex.8829.pdb 920.2801
complex.8830.pdb 920.2785
complex.8831.pdb 920.2744
complex.8832.pdb 920.2549
complex.8833.pdb 920.2460
complex.8834.pdb 920.2404
complex.8835.pdb 920.2339
complex.8836.pdb 920.2303
complex.8837.pdb 920.2293
complex.8838.pdb 920.1643
complex.8839.pdb 920.1340
complex.8840.pdb 920.1111
complex.8841.pdb 920.1069
complex.8842.pdb 920.0862
complex.8843.pdb 920.0716
complex.8844.pdb 920.0647
complex.8845.pdb 920.0597
complex.8846.pdb 920.0473
complex.8847.pdb 920.0461
complex.8848.pdb 920.0395
complex.8849.pdb 920.0077
complex.8850.pdb 919.9885
complex.8851.pdb 919.9876
complex.8852.pdb 919.9543
complex.8853.pdb 919.9389
complex.8854.pdb 919.9315
complex.8855.pdb 919.9258
complex.8856.pdb 919.9195
complex.8857.pdb 919.9146
complex.8858.pdb 919.8802
complex.8859.pdb 919.8276
complex.8860.pdb 919.8089
complex.8861.pdb 919.8013
complex.8862.pdb 919.7853
complex.8863.pdb 919.7824
complex.8864.pdb 919.7654
complex.8865.pdb 919.7481
complex.8866.pdb 919.7344
complex.8867.pdb 919.6788
complex.8868.pdb 919.6679
complex.8869.pdb 919.6616
complex.8870.pdb 919.6447
complex.8871.pdb 919.6044
complex.8872.pdb 919.5558
complex.8873.pdb 919.5552
complex.8874.pdb 919.5276
complex.8875.pdb 919.5048
complex.8876.pdb 919.5040
complex.8877.pdb 919.4805
complex.8878.pdb 919.4676
complex.8879.pdb 919.4631
complex.8880.pdb 919.4260
complex.8881.pdb 919.4210
complex.8882.pdb 919.4072
complex.8883.pdb 919.4061
complex.8884.pdb 919.3740
complex.8885.pdb 919.3734
complex.8886.pdb 919.3682
complex.8887.pdb 919.3665
complex.8888.pdb 919.3618
complex.8889.pdb 919.3572
complex.8890.pdb 919.3565
complex.8891.pdb 919.3487
complex.8892.pdb 919.3361
complex.8893.pdb 919.3322
complex.8894.pdb 919.3262
complex.8895.pdb 919.3070
complex.8896.pdb 919.2643
complex.8897.pdb 919.2521
complex.8898.pdb 919.2521
complex.8899.pdb 919.2374
complex.8900.pdb 919.2327
complex.8901.pdb 919.2320
complex.8902.pdb 919.2243
complex.8903.pdb 919.1559
complex.8904.pdb 919.1374
complex.8905.pdb 919.1354
complex.8906.pdb 919.1053
complex.8907.pdb 919.0991
complex.8908.pdb 919.0806
complex.8909.pdb 919.0702
complex.8910.pdb 919.0682
complex.8911.pdb 919.0675
complex.8912.pdb 919.0432
complex.8913.pdb 919.0390
complex.8914.pdb 919.0295
complex.8915.pdb 919.0157
complex.8916.pdb 918.9901
complex.8917.pdb 918.9891
complex.8918.pdb 918.9587
complex.8919.pdb 918.9562
complex.8920.pdb 918.9543
complex.8921.pdb 918.9518
complex.8922.pdb 918.9457
complex.8923.pdb 918.9454
complex.8924.pdb 918.9436
complex.8925.pdb 918.9322
complex.8926.pdb 918.9306
complex.8927.pdb 918.9250
complex.8928.pdb 918.9026
complex.8929.pdb 918.8832
complex.8930.pdb 918.8720
complex.8931.pdb 918.8176
complex.8932.pdb 918.8085
complex.8933.pdb 918.7911
complex.8934.pdb 918.7816
complex.8935.pdb 918.7711
complex.8936.pdb 918.7541
complex.8937.pdb 918.7440
complex.8938.pdb 918.7367
complex.8939.pdb 918.6843
complex.8940.pdb 918.6454
complex.8941.pdb 918.6376
complex.8942.pdb 918.6351
complex.8943.pdb 918.5604
complex.8944.pdb 918.4485
complex.8945.pdb 918.4169
complex.8946.pdb 918.4030
complex.8947.pdb 918.4014
complex.8948.pdb 918.3990
complex.8949.pdb 918.3836
complex.8950.pdb 918.3830
complex.8951.pdb 918.3788
complex.8952.pdb 918.3696
complex.8953.pdb 918.3616
complex.8954.pdb 918.3519
complex.8955.pdb 918.3359
complex.8956.pdb 918.3290
complex.8957.pdb 918.3127
complex.8958.pdb 918.2950
complex.8959.pdb 918.2486
complex.8960.pdb 918.2346
complex.8961.pdb 918.2081
complex.8962.pdb 918.1796
complex.8963.pdb 918.1555
complex.8964.pdb 918.1479
complex.8965.pdb 918.1391
complex.8966.pdb 918.1307
complex.8967.pdb 918.1286
complex.8968.pdb 918.1141
complex.8969.pdb 918.1132
complex.8970.pdb 918.1119
complex.8971.pdb 918.1097
complex.8972.pdb 918.0889
complex.8973.pdb 918.0873
complex.8974.pdb 918.0822
complex.8975.pdb 918.0798
complex.8976.pdb 918.0781
complex.8977.pdb 918.0762
complex.8978.pdb 918.0578
complex.8979.pdb 918.0212
complex.8980.pdb 918.0169
complex.8981.pdb 918.0037
complex.8982.pdb 918.0026
complex.8983.pdb 918.0010
complex.8984.pdb 917.9733
complex.8985.pdb 917.9683
complex.8986.pdb 917.9644
complex.8987.pdb 917.9471
complex.8988.pdb 917.9088
complex.8989.pdb 917.9083
complex.8990.pdb 917.9060
complex.8991.pdb 917.8868
complex.8992.pdb 917.8868
complex.8993.pdb 917.8699
complex.8994.pdb 917.8627
complex.8995.pdb 917.8563
complex.8996.pdb 917.8384
complex.8997.pdb 917.7965
complex.8998.pdb 917.7718
complex.8999.pdb 917.7671
complex.9000.pdb 917.7563
complex.9001.pdb 917.7014
complex.9002.pdb 917.6835
complex.9003.pdb 917.6824
complex.9004.pdb 917.6707
complex.9005.pdb 917.6526
complex.9006.pdb 917.6277
complex.9007.pdb 917.6252
complex.9008.pdb 917.5902
complex.9009.pdb 917.5825
complex.9010.pdb 917.5734
complex.9011.pdb 917.5600
complex.9012.pdb 917.5496
complex.9013.pdb 917.5475
complex.9014.pdb 917.5403
complex.9015.pdb 917.5308
complex.9016.pdb 917.4787
complex.9017.pdb 917.4783
complex.9018.pdb 917.4738
complex.9019.pdb 917.4554
complex.9020.pdb 917.4390
complex.9021.pdb 917.4050
complex.9022.pdb 917.4023
complex.9023.pdb 917.3801
complex.9024.pdb 917.3530
complex.9025.pdb 917.3522
complex.9026.pdb 917.3405
complex.9027.pdb 917.3352
complex.9028.pdb 917.3295
complex.9029.pdb 917.3248
complex.9030.pdb 917.3067
complex.9031.pdb 917.2927
complex.9032.pdb 917.2875
complex.9033.pdb 917.2833
complex.9034.pdb 917.2759
complex.9035.pdb 917.2709
complex.9036.pdb 917.2523
complex.9037.pdb 917.2521
complex.9038.pdb 917.2512
complex.9039.pdb 917.2441
complex.9040.pdb 917.2252
complex.9041.pdb 917.2201
complex.9042.pdb 917.1753
complex.9043.pdb 917.1609
complex.9044.pdb 917.1572
complex.9045.pdb 917.1541
complex.9046.pdb 917.1125
complex.9047.pdb 917.1083
complex.9048.pdb 917.0987
complex.9049.pdb 917.0827
complex.9050.pdb 917.0479
complex.9051.pdb 917.0226
complex.9052.pdb 917.0182
complex.9053.pdb 916.9903
complex.9054.pdb 916.9823
complex.9055.pdb 916.9594
complex.9056.pdb 916.9594
complex.9057.pdb 916.9582
complex.9058.pdb 916.9514
complex.9059.pdb 916.9443
complex.9060.pdb 916.9210
complex.9061.pdb 916.8948
complex.9062.pdb 916.8759
complex.9063.pdb 916.8754
complex.9064.pdb 916.8571
complex.9065.pdb 916.8348
complex.9066.pdb 916.8343
complex.9067.pdb 916.8264
complex.9068.pdb 916.8200
complex.9069.pdb 916.7863
complex.9070.pdb 916.7745
complex.9071.pdb 916.7702
complex.9072.pdb 916.7539
complex.9073.pdb 916.6886
complex.9074.pdb 916.6832
complex.9075.pdb 916.6614
complex.9076.pdb 916.6506
complex.9077.pdb 916.6247
complex.9078.pdb 916.6148
complex.9079.pdb 916.6100
complex.9080.pdb 916.6010
complex.9081.pdb 916.5934
complex.9082.pdb 916.5906
complex.9083.pdb 916.5635
complex.9084.pdb 916.5530
complex.9085.pdb 916.5417
complex.9086.pdb 916.5385
complex.9087.pdb 916.4989
complex.9088.pdb 916.4829
complex.9089.pdb 916.4758
complex.9090.pdb 916.4619
complex.9091.pdb 916.4548
complex.9092.pdb 916.4534
complex.9093.pdb 916.4472
complex.9094.pdb 916.4308
complex.9095.pdb 916.4220
complex.9096.pdb 916.4200
complex.9097.pdb 916.3896
complex.9098.pdb 916.3807
complex.9099.pdb 916.3279
complex.9100.pdb 916.3162
complex.9101.pdb 916.3019
complex.9102.pdb 916.3017
complex.9103.pdb 916.2943
complex.9104.pdb 916.2890
complex.9105.pdb 916.2662
complex.9106.pdb 916.2656
complex.9107.pdb 916.2557
complex.9108.pdb 916.2408
complex.9109.pdb 916.2313
complex.9110.pdb 916.2194
complex.9111.pdb 916.2005
complex.9112.pdb 916.1970
complex.9113.pdb 916.1927
complex.9114.pdb 916.1859
complex.9115.pdb 916.1588
complex.9116.pdb 916.1472
complex.9117.pdb 916.1300
complex.9118.pdb 916.1196
complex.9119.pdb 916.1124
complex.9120.pdb 916.0946
complex.9121.pdb 916.0608
complex.9122.pdb 916.0427
complex.9123.pdb 916.0219
complex.9124.pdb 916.0193
complex.9125.pdb 916.0029
complex.9126.pdb 915.9933
complex.9127.pdb 915.9921
complex.9128.pdb 915.9830
complex.9129.pdb 915.9312
complex.9130.pdb 915.9266
complex.9131.pdb 915.9096
complex.9132.pdb 915.9008
complex.9133.pdb 915.8759
complex.9134.pdb 915.8603
complex.9135.pdb 915.8304
complex.9136.pdb 915.8162
complex.9137.pdb 915.8129
complex.9138.pdb 915.8041
complex.9139.pdb 915.7916
complex.9140.pdb 915.7640
complex.9141.pdb 915.7260
complex.9142.pdb 915.7081
complex.9143.pdb 915.7081
complex.9144.pdb 915.7019
complex.9145.pdb 915.6700
complex.9146.pdb 915.6541
complex.9147.pdb 915.6144
complex.9148.pdb 915.5972
complex.9149.pdb 915.5379
complex.9150.pdb 915.5370
complex.9151.pdb 915.5209
complex.9152.pdb 915.5170
complex.9153.pdb 915.5061
complex.9154.pdb 915.5049
complex.9155.pdb 915.5040
complex.9156.pdb 915.4998
complex.9157.pdb 915.4968
complex.9158.pdb 915.4709
complex.9159.pdb 915.4625
complex.9160.pdb 915.4582
complex.9161.pdb 915.4567
complex.9162.pdb 915.4552
complex.9163.pdb 915.4535
complex.9164.pdb 915.4444
complex.9165.pdb 915.4305
complex.9166.pdb 915.4236
complex.9167.pdb 915.4026
complex.9168.pdb 915.3768
complex.9169.pdb 915.3471
complex.9170.pdb 915.3361
complex.9171.pdb 915.3132
complex.9172.pdb 915.2356
complex.9173.pdb 915.2269
complex.9174.pdb 915.2209
complex.9175.pdb 915.2183
complex.9176.pdb 915.1967
complex.9177.pdb 915.1364
complex.9178.pdb 915.1312
complex.9179.pdb 915.0978
complex.9180.pdb 915.0955
complex.9181.pdb 915.0352
complex.9182.pdb 915.0117
complex.9183.pdb 915.0065
complex.9184.pdb 914.9949
complex.9185.pdb 914.9838
complex.9186.pdb 914.9676
complex.9187.pdb 914.9108
complex.9188.pdb 914.8865
complex.9189.pdb 914.8627
complex.9190.pdb 914.8612
complex.9191.pdb 914.8513
complex.9192.pdb 914.8156
complex.9193.pdb 914.8106
complex.9194.pdb 914.7896
complex.9195.pdb 914.7490
complex.9196.pdb 914.7343
complex.9197.pdb 914.7209
complex.9198.pdb 914.7093
complex.9199.pdb 914.7071
complex.9200.pdb 914.6987
complex.9201.pdb 914.6858
complex.9202.pdb 914.6579
complex.9203.pdb 914.6545
complex.9204.pdb 914.6493
complex.9205.pdb 914.6137
complex.9206.pdb 914.6048
complex.9207.pdb 914.6003
complex.9208.pdb 914.5863
complex.9209.pdb 914.5575
complex.9210.pdb 914.5560
complex.9211.pdb 914.5417
complex.9212.pdb 914.5357
complex.9213.pdb 914.5202
complex.9214.pdb 914.4976
complex.9215.pdb 914.4786
complex.9216.pdb 914.4651
complex.9217.pdb 914.4559
complex.9218.pdb 914.4354
complex.9219.pdb 914.4143
complex.9220.pdb 914.4031
complex.9221.pdb 914.3900
complex.9222.pdb 914.3646
complex.9223.pdb 914.2892
complex.9224.pdb 914.2838
complex.9225.pdb 914.2717
complex.9226.pdb 914.2685
complex.9227.pdb 914.2620
complex.9228.pdb 914.2588
complex.9229.pdb 914.2579
complex.9230.pdb 914.2528
complex.9231.pdb 914.2506
complex.9232.pdb 914.2419
complex.9233.pdb 914.2303
complex.9234.pdb 914.2193
complex.9235.pdb 914.2165
complex.9236.pdb 914.2165
complex.9237.pdb 914.2080
complex.9238.pdb 914.1985
complex.9239.pdb 914.1868
complex.9240.pdb 914.1806
complex.9241.pdb 914.1626
complex.9242.pdb 914.1478
complex.9243.pdb 914.1388
complex.9244.pdb 914.1337
complex.9245.pdb 914.1211
complex.9246.pdb 914.0930
complex.9247.pdb 914.0896
complex.9248.pdb 914.0804
complex.9249.pdb 914.0766
complex.9250.pdb 914.0667
complex.9251.pdb 914.0509
complex.9252.pdb 914.0363
complex.9253.pdb 913.9897
complex.9254.pdb 913.9780
complex.9255.pdb 913.9724
complex.9256.pdb 913.9313
complex.9257.pdb 913.9235
complex.9258.pdb 913.8781
complex.9259.pdb 913.8613
complex.9260.pdb 913.8406
complex.9261.pdb 913.8300
complex.9262.pdb 913.8115
complex.9263.pdb 913.7945
complex.9264.pdb 913.7901
complex.9265.pdb 913.7700
complex.9266.pdb 913.7505
complex.9267.pdb 913.7379
complex.9268.pdb 913.7178
complex.9269.pdb 913.7098
complex.9270.pdb 913.7085
complex.9271.pdb 913.7081
complex.9272.pdb 913.7007
complex.9273.pdb 913.6761
complex.9274.pdb 913.6467
complex.9275.pdb 913.6345
complex.9276.pdb 913.6208
complex.9277.pdb 913.6182
complex.9278.pdb 913.5370
complex.9279.pdb 913.5037
complex.9280.pdb 913.4896
complex.9281.pdb 913.4872
complex.9282.pdb 913.4767
complex.9283.pdb 913.4742
complex.9284.pdb 913.4525
complex.9285.pdb 913.4271
complex.9286.pdb 913.4240
complex.9287.pdb 913.3632
complex.9288.pdb 913.3505
complex.9289.pdb 913.3090
complex.9290.pdb 913.2853
complex.9291.pdb 913.2156
complex.9292.pdb 913.2086
complex.9293.pdb 913.1880
complex.9294.pdb 913.1799
complex.9295.pdb 913.1779
complex.9296.pdb 913.1650
complex.9297.pdb 913.1393
complex.9298.pdb 913.1328
complex.9299.pdb 913.1259
complex.9300.pdb 913.1249
complex.9301.pdb 913.1219
complex.9302.pdb 913.1107
complex.9303.pdb 913.0645
complex.9304.pdb 913.0270
complex.9305.pdb 913.0230
complex.9306.pdb 913.0166
complex.9307.pdb 912.9739
complex.9308.pdb 912.9716
complex.9309.pdb 912.9612
complex.9310.pdb 912.9148
complex.9311.pdb 912.9130
complex.9312.pdb 912.9086
