#decoys scores
complex.8556.pdb -5.2631
complex.8557.pdb 4.7986
complex.8558.pdb -3.1015
complex.8559.pdb -5.7823
complex.8560.pdb -1.9003
complex.8561.pdb -2.6186
complex.8562.pdb -4.0699
complex.8563.pdb -1.5566
complex.8564.pdb -1.9102
complex.8565.pdb 0.6702
complex.8566.pdb 4.9927
complex.8567.pdb -2.1833
complex.8568.pdb -0.7790
complex.8569.pdb 2.5822
complex.8570.pdb 1.0852
complex.8571.pdb -3.9934
complex.8572.pdb 5.9102
complex.8573.pdb -2.3809
complex.8574.pdb -1.7895
complex.8575.pdb 1.3781
complex.8576.pdb -6.0894
complex.8577.pdb 4.2258
complex.8578.pdb 0.0834
complex.8579.pdb -4.6048
complex.8580.pdb -3.1022
complex.8581.pdb 6.4690
complex.8582.pdb -5.1823
complex.8583.pdb -1.3914
complex.8584.pdb -2.7887
complex.8585.pdb 1.3979
complex.8586.pdb -2.6107
complex.8587.pdb -3.4523
complex.8588.pdb -0.3570
complex.8589.pdb -4.9066
complex.8590.pdb 6.7390
complex.8591.pdb 0.4427
complex.8592.pdb -0.4140
complex.8593.pdb -2.2284
complex.8594.pdb -0.6355
complex.8595.pdb -2.8544
complex.8596.pdb 2.3402
complex.8597.pdb 0.9287
complex.8598.pdb -0.4537
complex.8599.pdb -1.4603
complex.8600.pdb -4.8532
complex.8601.pdb 0.1401
complex.8602.pdb -1.3415
complex.8603.pdb 4.0591
complex.8604.pdb 2.7873
complex.8605.pdb 0.9920
complex.8606.pdb 1.0398
complex.8607.pdb -1.2526
complex.8608.pdb -3.7740
complex.8609.pdb -0.0202
complex.8610.pdb -0.4368
complex.8611.pdb 4.7850
complex.8612.pdb -1.2691
complex.8613.pdb 5.5045
complex.8614.pdb 1.6283
complex.8615.pdb -1.2322
complex.8616.pdb 2.7885
complex.8617.pdb 1.2987
complex.8618.pdb 0.8074
complex.8619.pdb -4.4647
complex.8620.pdb 2.4372
complex.8621.pdb -0.6908
complex.8622.pdb 7.2913
complex.8623.pdb -1.1350
complex.8624.pdb -0.8726
complex.8625.pdb -2.9478
complex.8626.pdb -5.1716
complex.8627.pdb -2.5491
complex.8628.pdb -4.0394
complex.8629.pdb 1.3692
complex.8630.pdb -1.6864
complex.8631.pdb 0.9738
complex.8632.pdb -0.4350
complex.8633.pdb 1.0964
complex.8634.pdb -2.4537
complex.8635.pdb -1.9736
complex.8636.pdb -6.0702
complex.8637.pdb 1.9495
complex.8638.pdb 1.2851
complex.8639.pdb 1.9526
complex.8640.pdb 1.6566
complex.8641.pdb 1.3749
complex.8642.pdb -1.9026
complex.8643.pdb -1.0099
complex.8644.pdb 1.2188
complex.8645.pdb -3.5516
complex.8646.pdb -1.0136
complex.8647.pdb -1.7632
complex.8648.pdb -2.6910
complex.8649.pdb 1.4018
complex.8650.pdb -4.3305
complex.8651.pdb -0.2740
complex.8652.pdb -1.7491
complex.8653.pdb -7.2384
complex.8654.pdb -3.4474
complex.8655.pdb -4.2655
complex.8656.pdb -0.9160
complex.8657.pdb 0.7126
complex.8658.pdb -3.6453
complex.8659.pdb 2.9535
complex.8660.pdb 2.0169
complex.8661.pdb -4.6047
complex.8662.pdb 0.2609
complex.8663.pdb -0.2643
complex.8664.pdb 0.3921
complex.8665.pdb 2.6171
complex.8666.pdb -3.7882
complex.8667.pdb -3.6458
complex.8668.pdb -7.5812
complex.8669.pdb -1.5716
complex.8670.pdb 1.4060
complex.8671.pdb 1.2533
complex.8672.pdb -0.5061
complex.8673.pdb 0.5136
complex.8674.pdb 5.5707
complex.8675.pdb -0.6708
complex.8676.pdb 4.3705
complex.8677.pdb -5.2853
complex.8678.pdb -0.2391
complex.8679.pdb -2.2857
complex.8680.pdb -3.7514
complex.8681.pdb -1.0714
complex.8682.pdb -1.1731
complex.8683.pdb -1.2623
complex.8684.pdb -3.5685
complex.8685.pdb -1.4620
complex.8686.pdb -0.9279
complex.8687.pdb -0.5542
complex.8688.pdb -3.8814
complex.8689.pdb 0.8460
complex.8690.pdb -3.0097
complex.8691.pdb -3.8904
complex.8692.pdb -0.9683
complex.8693.pdb -3.4162
complex.8694.pdb -1.2725
complex.8695.pdb 2.2611
complex.8696.pdb 1.9398
complex.8697.pdb -3.1044
complex.8698.pdb 1.7739
complex.8699.pdb 2.0209
complex.8700.pdb -2.1074
complex.8701.pdb -2.7336
complex.8702.pdb 1.4714
complex.8703.pdb -3.4886
complex.8704.pdb -3.4104
complex.8705.pdb -4.1947
complex.8706.pdb -1.2210
complex.8707.pdb -0.1652
complex.8708.pdb -0.3406
complex.8709.pdb -1.8826
complex.8710.pdb 5.4921
complex.8711.pdb -2.7047
complex.8712.pdb -1.8246
complex.8713.pdb -1.0868
complex.8714.pdb -0.3051
complex.8715.pdb 0.3062
complex.8716.pdb 3.9387
complex.8717.pdb 0.1767
complex.8718.pdb -5.7200
complex.8719.pdb -0.3914
complex.8720.pdb -0.9570
complex.8721.pdb 0.2178
complex.8722.pdb -4.1044
complex.8723.pdb -3.8231
complex.8724.pdb -1.2174
complex.8725.pdb -2.4260
complex.8726.pdb -2.2945
complex.8727.pdb -5.7735
complex.8728.pdb -2.2328
complex.8729.pdb -3.2720
complex.8730.pdb 0.9886
complex.8731.pdb 3.4898
complex.8732.pdb 0.0991
complex.8733.pdb 4.5316
complex.8734.pdb -3.3597
complex.8735.pdb -3.0096
complex.8736.pdb 0.9618
complex.8737.pdb -6.2459
complex.8738.pdb 2.3088
complex.8739.pdb -1.7029
complex.8740.pdb -2.2201
complex.8741.pdb 0.4385
complex.8742.pdb -1.9381
complex.8743.pdb -1.2580
complex.8744.pdb -0.1761
complex.8745.pdb -2.1210
complex.8746.pdb -0.8759
complex.8747.pdb -0.7974
complex.8748.pdb -1.4917
complex.8749.pdb -0.7081
complex.8750.pdb -1.8942
complex.8751.pdb -2.1634
complex.8752.pdb 1.2864
complex.8753.pdb -1.5043
complex.8754.pdb -1.9758
complex.8755.pdb -0.6385
complex.8756.pdb -2.2105
complex.8757.pdb 5.4490
complex.8758.pdb -0.3473
complex.8759.pdb 1.4241
complex.8760.pdb -0.5709
complex.8761.pdb -4.7552
complex.8762.pdb -3.1710
complex.8763.pdb -1.2373
complex.8764.pdb -0.7391
complex.8765.pdb 1.1056
complex.8766.pdb -3.1165
complex.8767.pdb -1.1882
complex.8768.pdb -2.7079
complex.8769.pdb -4.2317
complex.8770.pdb 6.7101
complex.8771.pdb -2.2193
complex.8772.pdb -2.5900
complex.8773.pdb -4.2197
complex.8774.pdb -4.2170
complex.8775.pdb 1.0220
complex.8776.pdb 0.4600
complex.8777.pdb -0.8688
complex.8778.pdb -3.4295
complex.8779.pdb 4.5046
complex.8780.pdb 3.1812
complex.8781.pdb 4.8361
complex.8782.pdb -0.0360
complex.8783.pdb -3.8243
complex.8784.pdb 0.5162
complex.8785.pdb 0.1727
complex.8786.pdb -3.7606
complex.8787.pdb 1.1488
complex.8788.pdb 1.7472
complex.8789.pdb -7.1609
complex.8790.pdb -1.8409
complex.8791.pdb 4.0566
complex.8792.pdb 1.3215
complex.8793.pdb -3.8110
complex.8794.pdb -4.9946
complex.8795.pdb -2.9439
complex.8796.pdb 2.2687
complex.8797.pdb -1.7215
complex.8798.pdb 3.0318
complex.8799.pdb 0.7323
complex.8800.pdb -3.3205
complex.8801.pdb 3.3971
complex.8802.pdb -1.9648
complex.8803.pdb -3.2705
complex.8804.pdb 1.4866
complex.8805.pdb -0.1432
complex.8806.pdb 0.4233
complex.8807.pdb -1.2792
complex.8808.pdb -2.2397
complex.8809.pdb 5.6648
complex.8810.pdb 2.3153
complex.8811.pdb 2.6241
complex.8812.pdb -0.4214
complex.8813.pdb 1.8811
complex.8814.pdb -2.4728
complex.8815.pdb 6.6640
complex.8816.pdb 1.0999
complex.8817.pdb 1.7627
complex.8818.pdb 1.4665
complex.8819.pdb -2.3649
complex.8820.pdb -1.3512
complex.8821.pdb -3.2554
complex.8822.pdb -0.6722
complex.8823.pdb 1.9759
complex.8824.pdb -3.1855
complex.8825.pdb -2.2726
complex.8826.pdb -1.6722
complex.8827.pdb -2.5304
complex.8828.pdb -1.0401
complex.8829.pdb -0.8712
complex.8830.pdb 3.7734
complex.8831.pdb 0.4586
complex.8832.pdb 6.3695
complex.8833.pdb -2.5312
complex.8834.pdb -6.3489
complex.8835.pdb -6.2099
complex.8836.pdb -1.6282
complex.8837.pdb -1.2709
complex.8838.pdb -0.3808
complex.8839.pdb 2.9889
complex.8840.pdb -4.8366
complex.8841.pdb 0.2007
complex.8842.pdb -3.8179
complex.8843.pdb 1.6665
complex.8844.pdb -1.5702
complex.8845.pdb 4.3455
complex.8846.pdb 0.3887
complex.8847.pdb -2.8917
complex.8848.pdb -1.0505
complex.8849.pdb -1.5911
complex.8850.pdb 0.2141
complex.8851.pdb -1.6626
complex.8852.pdb -2.1994
complex.8853.pdb 4.4704
complex.8854.pdb -0.8328
complex.8855.pdb 1.7118
complex.8856.pdb -3.9670
complex.8857.pdb -3.3567
complex.8858.pdb 1.5880
complex.8859.pdb 2.5162
complex.8860.pdb -4.9025
complex.8861.pdb -4.8646
complex.8862.pdb -1.7342
complex.8863.pdb -2.0121
complex.8864.pdb -0.2127
complex.8865.pdb -1.0567
complex.8866.pdb -2.6637
complex.8867.pdb -4.1749
complex.8868.pdb -1.6495
complex.8869.pdb -3.8994
complex.8870.pdb -2.1372
complex.8871.pdb -2.2268
complex.8872.pdb -3.2023
complex.8873.pdb -5.0726
complex.8874.pdb -2.2079
complex.8875.pdb -1.3052
complex.8876.pdb -4.3375
complex.8877.pdb -2.8903
complex.8878.pdb -4.0714
complex.8879.pdb 0.5008
complex.8880.pdb 0.6292
complex.8881.pdb 3.4046
complex.8882.pdb -3.4550
complex.8883.pdb -5.6635
complex.8884.pdb 1.0116
complex.8885.pdb -2.1499
complex.8886.pdb 0.4462
complex.8887.pdb 2.1670
complex.8888.pdb 1.1077
complex.8889.pdb -2.5090
complex.8890.pdb -1.3226
complex.8891.pdb 5.0433
complex.8892.pdb -0.5130
complex.8893.pdb -0.3821
complex.8894.pdb -4.7150
complex.8895.pdb -0.3105
complex.8896.pdb -7.0194
complex.8897.pdb -5.1355
complex.8898.pdb -2.9487
complex.8899.pdb 2.1399
complex.8900.pdb -2.7858
complex.8901.pdb 2.0453
complex.8902.pdb -1.2403
complex.8903.pdb 4.0111
complex.8904.pdb -1.5751
complex.8905.pdb 0.0324
complex.8906.pdb -2.7855
complex.8907.pdb -1.0343
complex.8908.pdb -2.9440
complex.8909.pdb -2.3612
complex.8910.pdb -3.6725
complex.8911.pdb 5.3752
complex.8912.pdb -1.7591
complex.8913.pdb -3.0966
complex.8914.pdb -1.4613
complex.8915.pdb -3.2616
complex.8916.pdb -0.1484
complex.8917.pdb -4.6438
complex.8918.pdb 0.1357
complex.8919.pdb -1.8171
complex.8920.pdb -2.0963
complex.8921.pdb -3.1617
complex.8922.pdb -1.9736
complex.8923.pdb -1.1011
complex.8924.pdb -1.2902
complex.8925.pdb 4.0028
complex.8926.pdb -3.6327
complex.8927.pdb -0.5380
complex.8928.pdb 4.0153
complex.8929.pdb -1.5667
complex.8930.pdb 4.7038
complex.8931.pdb -1.8825
complex.8932.pdb 0.7910
complex.8933.pdb -1.3700
complex.8934.pdb -2.0882
complex.8935.pdb -2.8907
complex.8936.pdb -0.8487
complex.8937.pdb -4.4273
complex.8938.pdb 0.3969
complex.8939.pdb 7.5153
complex.8940.pdb -0.8691
complex.8941.pdb -2.0520
complex.8942.pdb -5.5510
complex.8943.pdb 3.9863
complex.8944.pdb 1.3642
complex.8945.pdb -3.3254
complex.8946.pdb 1.2331
complex.8947.pdb 0.0763
complex.8948.pdb -2.8434
complex.8949.pdb -5.2609
complex.8950.pdb -2.8749
complex.8951.pdb 0.6515
complex.8952.pdb -1.0972
complex.8953.pdb 0.9009
complex.8954.pdb -1.4881
complex.8955.pdb 3.9652
complex.8956.pdb -4.6076
complex.8957.pdb 1.4230
complex.8958.pdb -2.7051
complex.8959.pdb -3.6855
complex.8960.pdb -0.3484
complex.8961.pdb 6.3657
complex.8962.pdb 1.4161
complex.8963.pdb -2.6212
complex.8964.pdb -7.2790
complex.8965.pdb 1.7019
complex.8966.pdb -0.8487
complex.8967.pdb -3.0968
complex.8968.pdb 4.5610
complex.8969.pdb -0.3466
complex.8970.pdb -1.7472
complex.8971.pdb -3.9142
complex.8972.pdb -3.1613
complex.8973.pdb 4.0661
complex.8974.pdb -3.2716
complex.8975.pdb 0.5320
complex.8976.pdb -2.3549
complex.8977.pdb 1.2343
complex.8978.pdb -0.6304
complex.8979.pdb -4.9439
complex.8980.pdb -0.5772
complex.8981.pdb -2.5941
complex.8982.pdb -2.5610
complex.8983.pdb -3.2491
complex.8984.pdb 0.5561
complex.8985.pdb 2.1508
complex.8986.pdb -2.1520
complex.8987.pdb -3.4035
complex.8988.pdb 0.6646
complex.8989.pdb -0.7493
complex.8990.pdb -1.1266
complex.8991.pdb 0.3561
complex.8992.pdb -2.8194
complex.8993.pdb -1.8778
complex.8994.pdb -1.7200
complex.8995.pdb -1.3445
complex.8996.pdb 0.7434
complex.8997.pdb 2.2075
complex.8998.pdb 4.5681
complex.8999.pdb -3.5550
complex.9000.pdb -3.2426
complex.9001.pdb -0.7181
complex.9002.pdb -5.0939
complex.9003.pdb -3.1572
complex.9004.pdb 1.0176
complex.9005.pdb 3.6748
complex.9006.pdb 0.8109
complex.9007.pdb 0.9788
complex.9008.pdb -3.5164
complex.9009.pdb -2.9118
complex.9010.pdb -3.0800
complex.9011.pdb -4.4874
complex.9012.pdb -4.3902
complex.9013.pdb -1.8115
complex.9014.pdb -3.6245
complex.9015.pdb 2.2776
complex.9016.pdb 2.5135
complex.9017.pdb -3.9385
complex.9018.pdb -1.0812
complex.9019.pdb -3.2358
complex.9020.pdb 1.7377
complex.9021.pdb 5.6082
complex.9022.pdb 0.8905
complex.9023.pdb -3.1286
complex.9024.pdb -0.8714
complex.9025.pdb -3.4221
complex.9026.pdb -0.9092
complex.9027.pdb -0.3880
complex.9028.pdb 0.2245
complex.9029.pdb 3.7807
complex.9030.pdb -0.2371
complex.9031.pdb 2.4111
complex.9032.pdb 7.1912
complex.9033.pdb 3.0843
complex.9034.pdb -2.0604
complex.9035.pdb 4.7465
complex.9036.pdb -4.7976
complex.9037.pdb 2.6608
complex.9038.pdb 2.9409
complex.9039.pdb 1.6047
complex.9040.pdb -1.4200
complex.9041.pdb 1.2227
complex.9042.pdb -3.5957
complex.9043.pdb 4.0362
complex.9044.pdb 4.6044
complex.9045.pdb -4.2343
complex.9046.pdb -1.7820
complex.9047.pdb 4.0912
complex.9048.pdb -0.3657
complex.9049.pdb 0.9426
complex.9050.pdb 0.7328
complex.9051.pdb -1.2135
complex.9052.pdb -4.7204
complex.9053.pdb 1.6042
complex.9054.pdb -3.2485
complex.9055.pdb 0.8577
complex.9056.pdb 0.9061
complex.9057.pdb -1.1819
complex.9058.pdb -2.0896
complex.9059.pdb 3.6068
complex.9060.pdb -3.8763
complex.9061.pdb 0.3919
complex.9062.pdb 1.0194
complex.9063.pdb -0.6023
complex.9064.pdb 1.5621
complex.9065.pdb -3.7676
complex.9066.pdb -0.1656
complex.9067.pdb -0.7740
complex.9068.pdb -2.8337
complex.9069.pdb 0.7513
complex.9070.pdb -3.2164
complex.9071.pdb -2.4774
complex.9072.pdb -0.9150
complex.9073.pdb -2.6503
complex.9074.pdb -0.8472
complex.9075.pdb -1.6865
complex.9076.pdb 2.5820
complex.9077.pdb -0.1086
complex.9078.pdb -4.1469
complex.9079.pdb 1.9587
complex.9080.pdb -1.9847
complex.9081.pdb 5.1827
complex.9082.pdb 0.4940
complex.9083.pdb -2.0492
complex.9084.pdb 3.2461
complex.9085.pdb 2.4518
complex.9086.pdb -4.4652
complex.9087.pdb 2.2052
complex.9088.pdb -1.0543
complex.9089.pdb 2.4787
complex.9090.pdb -1.2064
complex.9091.pdb 1.6384
complex.9092.pdb -0.9992
complex.9093.pdb -0.6451
complex.9094.pdb -2.1380
complex.9095.pdb 2.1501
complex.9096.pdb 1.0194
complex.9097.pdb -2.3367
complex.9098.pdb -0.8731
complex.9099.pdb 4.4958
complex.9100.pdb 1.9655
complex.9101.pdb -4.5647
complex.9102.pdb -2.4799
complex.9103.pdb 7.0618
complex.9104.pdb 0.9969
complex.9105.pdb -1.5620
complex.9106.pdb -1.3973
complex.9107.pdb 5.2184
complex.9108.pdb 5.1017
complex.9109.pdb -0.9019
complex.9110.pdb -5.7791
complex.9111.pdb 5.1928
complex.9112.pdb 2.3030
complex.9113.pdb 3.4216
complex.9114.pdb 0.9414
complex.9115.pdb -0.6576
complex.9116.pdb -3.6155
complex.9117.pdb 1.0688
complex.9118.pdb -3.6187
complex.9119.pdb -3.6156
complex.9120.pdb 4.0661
complex.9121.pdb 3.6486
complex.9122.pdb -3.8615
complex.9123.pdb -2.6002
complex.9124.pdb -3.9646
complex.9125.pdb -2.5733
complex.9126.pdb 0.5222
complex.9127.pdb -1.0346
complex.9128.pdb 1.8534
complex.9129.pdb 0.1117
complex.9130.pdb 0.4534
complex.9131.pdb -2.2390
complex.9132.pdb 0.0907
complex.9133.pdb 3.1902
complex.9134.pdb -1.2365
complex.9135.pdb -2.0490
complex.9136.pdb 2.2289
complex.9137.pdb -3.4736
complex.9138.pdb -6.6069
complex.9139.pdb 0.1937
complex.9140.pdb -0.6818
complex.9141.pdb -5.3806
complex.9142.pdb 1.7187
complex.9143.pdb 0.5178
complex.9144.pdb 1.4428
complex.9145.pdb 3.3303
complex.9146.pdb -2.2740
complex.9147.pdb 3.8943
complex.9148.pdb -2.8517
complex.9149.pdb -4.6454
complex.9150.pdb 1.8848
complex.9151.pdb -1.5547
complex.9152.pdb -3.2611
complex.9153.pdb -4.5059
complex.9154.pdb 0.0613
complex.9155.pdb 0.3049
complex.9156.pdb 5.0380
complex.9157.pdb -2.6452
complex.9158.pdb 1.7229
complex.9159.pdb -2.7787
complex.9160.pdb -1.3455
complex.9161.pdb -1.4958
complex.9162.pdb 3.5189
complex.9163.pdb -4.9033
complex.9164.pdb -2.7537
complex.9165.pdb -2.1820
complex.9166.pdb 3.0438
complex.9167.pdb -2.3528
complex.9168.pdb -2.1970
complex.9169.pdb 2.1081
complex.9170.pdb -3.2511
complex.9171.pdb -0.7326
complex.9172.pdb -2.7861
complex.9173.pdb 1.6027
complex.9174.pdb 4.9945
complex.9175.pdb -1.8654
complex.9176.pdb 0.8452
complex.9177.pdb -0.7685
complex.9178.pdb -1.0307
complex.9179.pdb -4.4313
complex.9180.pdb -2.0751
complex.9181.pdb 2.8794
complex.9182.pdb -3.4415
complex.9183.pdb 1.0013
complex.9184.pdb -2.2192
complex.9185.pdb -3.2310
complex.9186.pdb -2.6448
complex.9187.pdb -2.7373
complex.9188.pdb -4.3292
complex.9189.pdb 0.1545
complex.9190.pdb -0.3845
complex.9191.pdb -2.0448
complex.9192.pdb -6.7738
complex.9193.pdb 5.1939
complex.9194.pdb -1.6446
complex.9195.pdb 0.7612
complex.9196.pdb -2.4344
complex.9197.pdb 3.2108
complex.9198.pdb 5.7507
complex.9199.pdb -3.7555
complex.9200.pdb -0.9768
complex.9201.pdb -1.0355
complex.9202.pdb -4.2324
complex.9203.pdb 0.1915
complex.9204.pdb -3.1816
complex.9205.pdb -5.1471
complex.9206.pdb -3.5533
complex.9207.pdb -1.2531
complex.9208.pdb -4.9330
complex.9209.pdb -3.7243
complex.9210.pdb -0.3074
complex.9211.pdb -2.8914
complex.9212.pdb -6.2868
complex.9213.pdb -3.9481
complex.9214.pdb -3.5731
complex.9215.pdb -3.2552
complex.9216.pdb -2.9155
complex.9217.pdb 0.5082
complex.9218.pdb 2.6282
complex.9219.pdb 1.9516
complex.9220.pdb -3.3969
complex.9221.pdb -0.3629
complex.9222.pdb -1.7626
complex.9223.pdb -2.5537
complex.9224.pdb -0.7415
complex.9225.pdb -2.7287
complex.9226.pdb 1.2039
complex.9227.pdb -2.3102
complex.9228.pdb -1.9197
complex.9229.pdb -0.5252
complex.9230.pdb -3.0853
complex.9231.pdb -4.4829
complex.9232.pdb -1.6005
complex.9233.pdb -4.5795
complex.9234.pdb -1.6466
complex.9235.pdb 1.6037
complex.9236.pdb -4.5234
complex.9237.pdb 0.3743
complex.9238.pdb 3.6005
complex.9239.pdb 3.6539
complex.9240.pdb -3.6120
complex.9241.pdb 0.1358
complex.9242.pdb 5.1301
complex.9243.pdb -1.3238
complex.9244.pdb 2.3164
complex.9245.pdb -2.6406
complex.9246.pdb -1.9074
complex.9247.pdb -0.0726
complex.9248.pdb 6.2986
complex.9249.pdb -5.1343
complex.9250.pdb -1.0866
complex.9251.pdb -3.4287
complex.9252.pdb -2.7145
complex.9253.pdb 0.8719
complex.9254.pdb 3.4440
complex.9255.pdb 3.7201
complex.9256.pdb -1.6920
complex.9257.pdb 0.1253
complex.9258.pdb 5.2594
complex.9259.pdb 4.3428
complex.9260.pdb -2.2015
complex.9261.pdb 1.6119
complex.9262.pdb -2.6080
complex.9263.pdb -2.5528
complex.9264.pdb 1.2738
complex.9265.pdb -0.5045
complex.9266.pdb 1.9787
complex.9267.pdb -4.3377
complex.9268.pdb 6.3413
complex.9269.pdb -1.9793
complex.9270.pdb -2.0284
complex.9271.pdb -3.6672
complex.9272.pdb -0.6396
complex.9273.pdb -6.0573
complex.9274.pdb 4.4357
complex.9275.pdb 0.1661
complex.9276.pdb 2.0026
complex.9277.pdb -0.8128
complex.9278.pdb -1.1418
complex.9279.pdb -2.9681
complex.9280.pdb -0.6836
complex.9281.pdb -2.2018
complex.9282.pdb -0.3381
complex.9283.pdb -1.9361
complex.9284.pdb -2.7184
complex.9285.pdb 2.1028
complex.9286.pdb -4.4909
complex.9287.pdb -0.3028
complex.9288.pdb 5.0300
complex.9289.pdb -2.0682
complex.9290.pdb -0.9103
complex.9291.pdb -4.7310
complex.9292.pdb 2.6162
complex.9293.pdb 0.4332
complex.9294.pdb -4.0949
complex.9295.pdb 1.6337
complex.9296.pdb -0.7667
complex.9297.pdb 0.6952
complex.9298.pdb 1.5502
complex.9299.pdb -3.4909
complex.9300.pdb -2.9851
complex.9301.pdb 3.3221
complex.9302.pdb -3.1972
complex.9303.pdb 1.9603
complex.9304.pdb -4.4084
complex.9305.pdb -0.4890
complex.9306.pdb -4.0124
complex.9307.pdb -2.1220
complex.9308.pdb -1.9264
complex.9309.pdb -0.4550
complex.9310.pdb 3.4268
complex.9311.pdb -1.5131
complex.9312.pdb 1.4087
complex.9313.pdb 0.5061
complex.9314.pdb -1.5491
complex.9315.pdb 7.0891
complex.9316.pdb -2.0903
complex.9317.pdb 5.4674
complex.9318.pdb 0.9182
complex.9319.pdb -0.8302
complex.9320.pdb -2.5657
complex.9321.pdb -4.5443
complex.9322.pdb -4.1391
complex.9323.pdb -1.3375
complex.9324.pdb 2.2432
complex.9325.pdb -1.2741
complex.9326.pdb 2.8743
complex.9327.pdb 1.3390
complex.9328.pdb -2.1536
complex.9329.pdb 0.3635
complex.9330.pdb 2.7553
complex.9331.pdb 2.9785
complex.9332.pdb -0.9905
complex.9333.pdb 1.7524
complex.9334.pdb 2.0220
complex.9335.pdb -1.0031
complex.9336.pdb -3.8148
complex.9337.pdb 2.3600
complex.9338.pdb 3.1752
complex.9339.pdb -0.1529
complex.9340.pdb -2.3438
complex.9341.pdb -4.0891
complex.9342.pdb -1.4855
complex.9343.pdb -1.8901
complex.9344.pdb -1.8406
complex.9345.pdb -3.5873
complex.9346.pdb 1.8357
complex.9347.pdb 1.4894
complex.9348.pdb 0.1186
complex.9349.pdb 2.1836
complex.9350.pdb -3.1855
complex.9351.pdb -1.4656
complex.9352.pdb 1.8496
complex.9353.pdb 2.7767
complex.9354.pdb 0.4020
complex.9355.pdb -1.0277
complex.9356.pdb -1.2477
complex.9357.pdb -8.7952
complex.9358.pdb 6.1940
complex.9359.pdb -2.5363
complex.9360.pdb 1.3930
complex.9361.pdb 0.2079
complex.9362.pdb -0.2650
complex.9363.pdb -0.8967
complex.9364.pdb -2.7745
complex.9365.pdb 0.0537
complex.9366.pdb 0.9859
complex.9367.pdb 2.0535
complex.9368.pdb -0.3227
complex.9369.pdb -0.3780
complex.9370.pdb -4.0142
complex.9371.pdb -1.5492
complex.9372.pdb -1.4358
complex.9373.pdb 2.0232
complex.9374.pdb -3.1292
complex.9375.pdb -3.9069
complex.9376.pdb -1.7784
complex.9377.pdb 2.3783
complex.9378.pdb -0.5362
complex.9379.pdb 6.8422
complex.9380.pdb -4.0860
complex.9381.pdb 1.5966
complex.9382.pdb -1.3612
complex.9383.pdb 0.0307
complex.9384.pdb -4.2281
complex.9385.pdb -3.6447
complex.9386.pdb -0.3357
complex.9387.pdb -6.4395
complex.9388.pdb -1.6225
complex.9389.pdb -3.1070
complex.9390.pdb -4.2152
complex.9391.pdb -0.5169
complex.9392.pdb 2.7618
complex.9393.pdb -5.0579
complex.9394.pdb -1.6131
complex.9395.pdb 0.5334
complex.9396.pdb -4.9328
complex.9397.pdb -2.6466
complex.9398.pdb 0.3189
complex.9399.pdb -0.6746
complex.9400.pdb -0.8218
complex.9401.pdb -0.4743
complex.9402.pdb -1.8605
complex.9403.pdb -4.0217
complex.9404.pdb -1.5107
complex.9405.pdb 1.0432
complex.9406.pdb -1.1031
complex.9407.pdb 0.4341
complex.9408.pdb 0.8483
complex.9409.pdb 1.4025
complex.9410.pdb -1.4043
complex.9411.pdb 3.2816
complex.9412.pdb -1.3528
complex.9413.pdb 2.3653
complex.9414.pdb -5.8937
complex.9415.pdb -3.4678
complex.9416.pdb -1.9289
complex.9417.pdb -3.3475
complex.9418.pdb -0.2493
complex.9419.pdb 5.9503
complex.9420.pdb -3.0833
complex.9421.pdb -1.7853
complex.9422.pdb -2.2164
complex.9423.pdb 0.6235
complex.9424.pdb -4.0237
complex.9425.pdb 5.7842
complex.9426.pdb -2.5726
complex.9427.pdb 6.5315
complex.9428.pdb -3.9487
complex.9429.pdb 1.4663
complex.9430.pdb -2.6248
complex.9431.pdb -2.7153
complex.9432.pdb 0.7226
complex.9433.pdb -0.9601
complex.9434.pdb -1.3871
complex.9435.pdb -1.1577
complex.9436.pdb -3.0337
complex.9437.pdb -3.5276
complex.9438.pdb -3.8042
complex.9439.pdb 3.5544
complex.9440.pdb -2.3139
complex.9441.pdb 1.0460
complex.9442.pdb 2.3142
complex.9443.pdb 4.4578
complex.9444.pdb -2.5077
complex.9445.pdb -1.7345
complex.9446.pdb -5.6728
complex.9447.pdb -2.9860
complex.9448.pdb -3.9500
complex.9449.pdb -0.5719
complex.9450.pdb 1.2979
